Anomaly_Key,Chapter_Key,Chapter_Code,Chapter_Name,Year_Month,Year_Num,Month_Num,Full_Date,Trade_Type,Total_Value,Baseline_Mean,Baseline_Std,Z_Score,Pct_Change,Anomaly_Type,AI_Explanation,AI_Sources,Detected_At
8589935780,50,50,Silk,200902,2009,2,2009-02-01,Import,1020225.0,1588009.75,190341.60663020625,-2.98,-0.3575,DROP,,,2026-03-27 02:19:48.108106
8589935809,51,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",200902,2009,2,2009-02-01,Import,4557474.0,9001692.0,1410014.9465583689,-3.15,-0.4937,DROP,,,2026-03-27 02:19:48.108106
1129,70,70,Glass and glassware,200902,2009,2,2009-02-01,Export,42346579.0,65856375.333333336,8488045.437033325,-2.77,-0.357,DROP,,,2026-03-27 02:19:48.108106
1153,72,72,Iron and steel,200902,2009,2,2009-02-01,Import,445150659.0,764177276.25,142664852.1062644,-2.24,-0.4175,DROP,,,2026-03-27 02:19:48.108106
1167,73,73,Iron or steel articles,200902,2009,2,2009-02-01,Export,352326299.0,516214829.3333333,72020374.8953265,-2.28,-0.3175,DROP,,,2026-03-27 02:19:48.108106
8589936516,76,76,Aluminium and articles thereof,200902,2009,2,2009-02-01,Export,585872754.0,957869470.5,127768629.2222046,-2.91,-0.3884,DROP,,,2026-03-27 02:19:48.108106
8589936657,81,81,"Metals; n.e.c., cermets and articles thereof",200902,2009,2,2009-02-01,Export,32319326.0,73518294.58333333,19529495.713294663,-2.11,-0.5604,DROP,,,2026-03-27 02:19:48.108106
1700,97,97,Works of art; collectors' pieces and antiques,200902,2009,2,2009-02-01,Import,35190776.0,20026011.0,6050045.630097738,2.51,0.7573,SPIKE,,,2026-03-27 02:19:48.108106
8589934767,9,09,"Coffee, tea, mate and spices",200903,2009,3,2009-03-01,Export,25585216.0,18146254.25,2860158.4689260945,2.6,0.4099,SPIKE,,,2026-03-27 02:19:48.108106
8589934842,12,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",200903,2009,3,2009-03-01,Import,80759599.0,60774810.25,8818471.704895006,2.27,0.3288,SPIKE,,,2026-03-27 02:19:48.108106
8589934879,13,13,"Lac; gums, resins and other vegetable saps and extracts",200903,2009,3,2009-03-01,Export,4143841.0,2255569.6666666665,409169.98763690854,4.61,0.8372,SPIKE,,,2026-03-27 02:19:48.108106
8589934909,14,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,200903,2009,3,2009-03-01,Export,777591.0,228306.16666666666,151619.18359845039,3.62,2.4059,SPIKE,,,2026-03-27 02:19:48.108106
690,38,38,Chemical products n.e.c.,200903,2009,3,2009-03-01,Import,507200595.0,343246165.8333333,46232839.20276628,3.55,0.4777,SPIKE,,,2026-03-27 02:19:48.108106
8589936224,66,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",200903,2009,3,2009-03-01,Export,401943.0,258891.25,63623.3498091056,2.25,0.5526,SPIKE,,,2026-03-27 02:19:48.108106
8589936248,66,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",200903,2009,3,2009-03-01,Import,10581855.0,4454057.333333333,2790900.9261758705,2.2,1.3758,SPIKE,,,2026-03-27 02:19:48.108106
8589936331,69,69,Ceramic products,200903,2009,3,2009-03-01,Export,7479551.0,10793474.75,1554187.4987536161,-2.13,-0.307,DROP,,,2026-03-27 02:19:48.108106
8589936615,79,79,Zinc and articles thereof,200903,2009,3,2009-03-01,Import,3047301.0,5240598.833333333,812019.8729065952,-2.7,-0.4185,DROP,,,2026-03-27 02:19:48.108106
1406,86,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",200903,2009,3,2009-03-01,Export,123061534.0,62157385.333333336,23932439.21727491,2.54,0.9798,SPIKE,,,2026-03-27 02:19:48.108106
1618,95,95,"Toys, games and sports requisites; parts and accessories thereof",200903,2009,3,2009-03-01,Export,69226967.0,51206435.583333336,8229497.35785042,2.19,0.3519,SPIKE,,,2026-03-27 02:19:48.108106
119,5,05,Animal originated products; not elsewhere specified or included,200904,2009,4,2009-04-01,Import,12533348.0,8569230.75,1493654.7427138165,2.65,0.4626,SPIKE,,,2026-03-27 02:19:48.108106
8589934700,6,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",200904,2009,4,2009-04-01,Import,57360029.0,33153605.75,9549388.36851491,2.53,0.7301,SPIKE,,,2026-03-27 02:19:48.108106
8589934843,12,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",200904,2009,4,2009-04-01,Import,93821740.0,61075137.916666664,9464751.969761243,3.46,0.5362,SPIKE,,,2026-03-27 02:19:48.108106
8589934910,14,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,200904,2009,4,2009-04-01,Export,746531.0,276994.0,218448.4689228269,2.15,1.6951,SPIKE,,,2026-03-27 02:19:48.108106
8589935393,31,31,Fertilizers,200904,2009,4,2009-04-01,Export,296577661.0,651879174.75,169789903.92357937,-2.09,-0.545,DROP,,,2026-03-27 02:19:48.108106
691,38,38,Chemical products n.e.c.,200904,2009,4,2009-04-01,Import,500080399.0,353521149.0833333,65694597.91556339,2.23,0.4146,SPIKE,,,2026-03-27 02:19:48.108106
754,43,43,Furskins and artificial fur; manufactures thereof,200904,2009,4,2009-04-01,Import,33351587.0,12009455.083333334,10169603.11419558,2.1,1.7771,SPIKE,,,2026-03-27 02:19:48.108106
8589936332,69,69,Ceramic products,200904,2009,4,2009-04-01,Export,5350966.0,10447441.583333334,1794250.1781018297,-2.84,-0.4878,DROP,,,2026-03-27 02:19:48.108106
1526,89,89,"Ships, boats and floating structures",200904,2009,4,2009-04-01,Import,231486732.0,103770206.25,58698764.581091054,2.18,1.2308,SPIKE,,,2026-03-27 02:19:48.108106
1661,97,97,Works of art; collectors' pieces and antiques,200904,2009,4,2009-04-01,Export,12656340.0,7703117.083333333,1367108.3918396027,3.62,0.643,SPIKE,,,2026-03-27 02:19:48.108106
8589934612,1,01,Animals; live,200905,2009,5,2009-05-01,Export,105760411.0,183587841.91666666,31155244.35186682,-2.5,-0.4239,DROP,,,2026-03-27 02:19:48.108106
120,5,05,Animal originated products; not elsewhere specified or included,200905,2009,5,2009-05-01,Import,11544616.0,8553984.416666666,1447702.5377996468,2.07,0.3496,SPIKE,,,2026-03-27 02:19:48.108106
290,10,10,Cereals,200905,2009,5,2009-05-01,Import,48674955.0,79804723.91666667,11460626.024032643,-2.72,-0.3901,DROP,,,2026-03-27 02:19:48.108106
8589935173,24,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",200905,2009,5,2009-05-01,Import,6702383.0,11362252.916666666,2327180.0857828483,-2.0,-0.4101,DROP,,,2026-03-27 02:19:48.108106
8589936333,69,69,Ceramic products,200905,2009,5,2009-05-01,Export,4946562.0,10021558.5,2320070.881888839,-2.19,-0.5064,DROP,,,2026-03-27 02:19:48.108106
1171,73,73,Iron or steel articles,200905,2009,5,2009-05-01,Import,597562736.0,919843912.5,114827521.966576,-2.81,-0.3504,DROP,,,2026-03-27 02:19:48.108106
1662,97,97,Works of art; collectors' pieces and antiques,200905,2009,5,2009-05-01,Export,14605374.0,8168184.916666667,1956432.9443824987,3.29,0.7881,SPIKE,,,2026-03-27 02:19:48.108106
8589937122,99,99,Reserved for National Use,200905,2009,5,2009-05-01,Export,400044666.0,574838681.4166666,73964630.11397597,-2.36,-0.3041,DROP,,,2026-03-27 02:19:48.108106
121,5,05,Animal originated products; not elsewhere specified or included,200906,2009,6,2009-06-01,Import,12804506.0,8813541.833333334,1683457.3572779992,2.37,0.4528,SPIKE,,,2026-03-27 02:19:48.108106
8589935430,31,31,Fertilizers,200906,2009,6,2009-06-01,Import,25430611.0,93209389.83333333,26765988.436128024,-2.53,-0.7272,DROP,,,2026-03-27 02:19:48.108106
8589936014,61,61,Apparel and clothing accessories; knitted or crocheted,200906,2009,6,2009-06-01,Export,17775394.0,29321150.416666668,5654603.158957704,-2.04,-0.3938,DROP,,,2026-03-27 02:19:48.108106
1172,73,73,Iron or steel articles,200906,2009,6,2009-06-01,Import,598601656.0,897717692.1666666,147650336.2709312,-2.03,-0.3332,DROP,,,2026-03-27 02:19:48.108106
8589935309,28,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",200907,2009,7,2009-07-01,Export,226095848.0,391504941.3333333,67266044.94133551,-2.46,-0.4225,DROP,,,2026-03-27 02:19:48.108106
827,45,45,Cork and articles of cork,200907,2009,7,2009-07-01,Import,4654621.0,3067258.6666666665,656602.8585091784,2.42,0.5175,SPIKE,,,2026-03-27 02:19:48.108106
8589935752,50,50,Silk,200907,2009,7,2009-07-01,Export,40027.0,14932.0,12067.855966838668,2.08,1.6806,SPIKE,,,2026-03-27 02:19:48.108106
1488,88,88,"Aircraft, spacecraft, and parts thereof",200907,2009,7,2009-07-01,Export,1222180580.0,826953558.8333334,190910164.20017037,2.07,0.4779,SPIKE,,,2026-03-27 02:19:48.108106
8589935541,36,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,200908,2009,8,2009-08-01,Import,10369797.0,15027036.416666666,1883067.0186452093,-2.47,-0.3099,DROP,,,2026-03-27 02:19:48.108106
8589935781,50,50,Silk,200908,2009,8,2009-08-01,Import,876407.0,1440305.75,249270.29817490198,-2.26,-0.3915,DROP,,,2026-03-27 02:19:48.108106
944,51,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",200908,2009,8,2009-08-01,Export,3163936.0,2144655.25,438003.7486786708,2.33,0.4753,SPIKE,,,2026-03-27 02:19:48.108106
8589936365,71,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",200908,2009,8,2009-08-01,Export,725339459.0,1074934946.0,157339867.62307596,-2.22,-0.3252,DROP,,,2026-03-27 02:19:48.108106
8589935503,36,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,200909,2009,9,2009-09-01,Export,21139159.0,13170382.416666666,1856283.9353089505,4.29,0.6051,SPIKE,,,2026-03-27 02:19:48.108106
8589935635,41,41,Raw hides and skins (other than furskins) and leather,200909,2009,9,2009-09-01,Import,6424468.0,9556479.416666666,974035.2097541498,-3.22,-0.3277,DROP,,,2026-03-27 02:19:48.108106
8589935037,17,17,Sugars and sugar confectionery,200910,2009,10,2009-10-01,Import,146851093.0,77927533.5,15886345.392199831,4.34,0.8845,SPIKE,,,2026-03-27 02:19:48.108106
8589936136,64,64,Footwear; gaiters and the like; parts of such articles,200910,2009,10,2009-10-01,Export,13281884.0,7518438.333333333,2559750.985802377,2.25,0.7666,SPIKE,,,2026-03-27 02:19:48.108106
8589936405,71,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",200910,2009,10,2009-10-01,Import,1051694569.0,723862059.6666666,72508401.75788851,4.52,0.4529,SPIKE,,,2026-03-27 02:19:48.108106
20,1,01,Animals; live,200911,2009,11,2009-11-01,Import,22202440.0,13304398.5,3259064.1433840403,2.73,0.6688,SPIKE,,,2026-03-27 02:19:48.108106
8589934684,4,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",200911,2009,11,2009-11-01,Import,58665739.0,39978674.5,7918715.214653694,2.36,0.4674,SPIKE,,,2026-03-27 02:19:48.108106
469,18,18,Cocoa and cocoa preparations,200911,2009,11,2009-11-01,Import,158296839.0,102225687.5,22807031.95280567,2.46,0.5485,SPIKE,,,2026-03-27 02:19:48.108106
1260,78,78,Lead and articles thereof,200911,2009,11,2009-11-01,Export,60596749.0,36431037.5,9409183.636083597,2.57,0.6633,SPIKE,,,2026-03-27 02:19:48.108106
8589936584,79,79,Zinc and articles thereof,200911,2009,11,2009-11-01,Export,115657811.0,85413426.0,12797842.424793908,2.36,0.3541,SPIKE,,,2026-03-27 02:19:48.108106
8589935855,53,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,200912,2009,12,2009-12-01,Export,3115132.0,1424232.5,448588.678211708,3.77,1.1872,SPIKE,,,2026-03-27 02:19:48.108106
1130,70,70,Glass and glassware,200912,2009,12,2009-12-01,Export,29047757.0,43424106.583333336,4433033.660255704,-3.24,-0.3311,DROP,,,2026-03-27 02:19:48.108106
8589936585,79,79,Zinc and articles thereof,200912,2009,12,2009-12-01,Export,133977700.0,88969125.58333333,14802589.70970813,3.04,0.5059,SPIKE,,,2026-03-27 02:19:48.108106
8589937149,99,99,Reserved for National Use,200912,2009,12,2009-12-01,Import,678801134.0,461291029.6666667,38654614.58224891,5.63,0.4715,SPIKE,,,2026-03-27 02:19:48.108106
8589934941,14,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,201001,2010,1,2010-01-01,Import,874385.0,615417.6666666666,129378.06125483799,2.0,0.4208,SPIKE,,,2026-03-27 02:19:48.108106
8589935394,31,31,Fertilizers,201001,2010,1,2010-01-01,Export,539984128.0,396499751.1666667,63706010.45468253,2.25,0.3619,SPIKE,,,2026-03-27 02:19:48.108106
8589935575,37,37,Photographic or cinematographic goods,201001,2010,1,2010-01-01,Export,25188180.0,36117282.666666664,5207649.5483881,-2.1,-0.3026,DROP,,,2026-03-27 02:19:48.108106
789,45,45,Cork and articles of cork,201001,2010,1,2010-01-01,Export,3815.0,41675.583333333336,15752.46390804443,-2.4,-0.9085,DROP,,,2026-03-27 02:19:48.108106
8589936586,79,79,Zinc and articles thereof,201001,2010,1,2010-01-01,Export,135708164.0,94469543.16666667,18171279.99189855,2.27,0.4365,SPIKE,,,2026-03-27 02:19:48.108106
1583,92,92,Musical instruments; parts and accessories of such articles,201001,2010,1,2010-01-01,Import,12910103.0,20084360.583333332,2148121.534739954,-3.34,-0.3572,DROP,,,2026-03-27 02:19:48.108106
8589937047,96,96,Miscellaneous manufactured articles,201001,2010,1,2010-01-01,Export,4327083.0,6528772.583333333,1041009.6014188654,-2.11,-0.3372,DROP,,,2026-03-27 02:19:48.108106
8589937123,99,99,Reserved for National Use,201001,2010,1,2010-01-01,Export,248675886.0,438791472.9166667,42241201.92784533,-4.5,-0.4333,DROP,,,2026-03-27 02:19:48.108106
8589937150,99,99,Reserved for National Use,201001,2010,1,2010-01-01,Import,247573849.0,471489413.9166667,69706470.2898958,-3.21,-0.4749,DROP,,,2026-03-27 02:19:48.108106
8589935395,31,31,Fertilizers,201002,2010,2,2010-02-01,Export,584085440.0,396407512.0,63478019.8796395,2.96,0.4734,SPIKE,,,2026-03-27 02:19:48.108106
1190,74,74,Copper and articles thereof,201002,2010,2,2010-02-01,Export,376784947.0,232980564.16666666,38941838.03880731,3.69,0.6172,SPIKE,,,2026-03-27 02:19:48.108106
8589936616,79,79,Zinc and articles thereof,201002,2010,2,2010-02-01,Import,5610277.0,3888592.1666666665,543542.0770631761,3.17,0.4428,SPIKE,,,2026-03-27 02:19:48.108106
1295,80,80,Tin; articles thereof,201002,2010,2,2010-02-01,Export,4926589.0,3375738.5833333335,494443.4335261964,3.14,0.4594,SPIKE,,,2026-03-27 02:19:48.108106
8589936954,93,93,Arms and ammunition; parts and accessories thereof,201002,2010,2,2010-02-01,Export,28424025.0,19936000.75,2784592.9769059643,3.05,0.4258,SPIKE,,,2026-03-27 02:19:48.108106
8589937124,99,99,Reserved for National Use,201002,2010,2,2010-02-01,Export,274297858.0,418692125.25,66274103.038260885,-2.18,-0.3449,DROP,,,2026-03-27 02:19:48.108106
353,13,13,"Lac; gums, resins and other vegetable saps and extracts",201003,2010,3,2010-03-01,Import,12445667.0,9326934.583333334,1151149.3180361062,2.71,0.3344,SPIKE,,,2026-03-27 02:19:48.108106
8589934986,15,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",201003,2010,3,2010-03-01,Export,216960800.0,161271740.41666666,21000582.508499987,2.65,0.3453,SPIKE,,,2026-03-27 02:19:48.108106
595,28,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",201003,2010,3,2010-03-01,Import,383546203.0,275036346.5,40971249.678203136,2.65,0.3945,SPIKE,,,2026-03-27 02:19:48.108106
627,29,29,Organic chemicals,201003,2010,3,2010-03-01,Import,753909700.0,509572398.8333333,61795693.64147641,3.95,0.4795,SPIKE,,,2026-03-27 02:19:48.108106
8589935396,31,31,Fertilizers,201003,2010,3,2010-03-01,Export,647309879.0,410788649.4166667,83577459.52095072,2.83,0.5758,SPIKE,,,2026-03-27 02:19:48.108106
8589935504,36,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,201003,2010,3,2010-03-01,Export,22298384.0,14686202.083333334,3252045.454959734,2.34,0.5183,SPIKE,,,2026-03-27 02:19:48.108106
8589935609,41,41,Raw hides and skins (other than furskins) and leather,201003,2010,3,2010-03-01,Export,23838991.0,17036850.416666668,2315900.1764262966,2.94,0.3993,SPIKE,,,2026-03-27 02:19:48.108106
722,42,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",201003,2010,3,2010-03-01,Export,10022177.0,6380021.5,741479.6731580956,4.91,0.5709,SPIKE,,,2026-03-27 02:19:48.108106
8589936316,68,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",201003,2010,3,2010-03-01,Import,143812885.0,110432894.66666667,7722166.741330542,4.32,0.3023,SPIKE,,,2026-03-27 02:19:48.108106
8589936366,71,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",201003,2010,3,2010-03-01,Export,2086677688.0,1122241159.4166667,217445119.91163504,4.44,0.8594,SPIKE,,,2026-03-27 02:19:48.108106
8589936406,71,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",201003,2010,3,2010-03-01,Import,1063695315.0,805383542.75,115988200.37692869,2.23,0.3207,SPIKE,,,2026-03-27 02:19:48.108106
1154,72,72,Iron and steel,201003,2010,3,2010-03-01,Import,694400403.0,468955130.4166667,71007790.78187956,3.17,0.4807,SPIKE,,,2026-03-27 02:19:48.108106
8589936428,72,72,Iron and steel,201003,2010,3,2010-03-01,Export,637690662.0,425443039.5,64172103.291716635,3.31,0.4989,SPIKE,,,2026-03-27 02:19:48.108106
1191,74,74,Copper and articles thereof,201003,2010,3,2010-03-01,Export,364269612.0,247640506.16666666,55391581.09271742,2.11,0.471,SPIKE,,,2026-03-27 02:19:48.108106
8589936461,74,74,Copper and articles thereof,201003,2010,3,2010-03-01,Import,202431966.0,132151917.25,29202256.367832642,2.41,0.5318,SPIKE,,,2026-03-27 02:19:48.108106
8589936501,75,75,Nickel and articles thereof,201003,2010,3,2010-03-01,Export,393992502.0,274463692.8333333,59450811.175763205,2.01,0.4355,SPIKE,,,2026-03-27 02:19:48.108106
8589936700,81,81,"Metals; n.e.c., cermets and articles thereof",201003,2010,3,2010-03-01,Import,33473981.0,25140357.833333332,3663599.310608598,2.27,0.3315,SPIKE,,,2026-03-27 02:19:48.108106
8589936773,87,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",201003,2010,3,2010-03-01,Import,5718922606.0,4365870545.333333,544328172.4956821,2.49,0.3099,SPIKE,,,2026-03-27 02:19:48.108106
1619,95,95,"Toys, games and sports requisites; parts and accessories thereof",201003,2010,3,2010-03-01,Export,78638773.0,51388745.0,8070656.335931804,3.38,0.5303,SPIKE,,,2026-03-27 02:19:48.108106
122,5,05,Animal originated products; not elsewhere specified or included,201004,2010,4,2010-04-01,Import,15706177.0,8922009.666666666,2145055.361630317,3.16,0.7604,SPIKE,,,2026-03-27 02:19:48.108106
8589935174,24,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",201004,2010,4,2010-04-01,Import,17610770.0,10999296.583333334,2265401.4736498673,2.92,0.6011,SPIKE,,,2026-03-27 02:19:48.108106
8589935431,31,31,Fertilizers,201004,2010,4,2010-04-01,Import,96731150.0,48029358.25,20994026.401376504,2.32,1.014,SPIKE,,,2026-03-27 02:19:48.108106
8589935610,41,41,Raw hides and skins (other than furskins) and leather,201004,2010,4,2010-04-01,Export,25030756.0,17453347.333333332,3014054.253643915,2.51,0.4342,SPIKE,,,2026-03-27 02:19:48.108106
8589935674,43,43,Furskins and artificial fur; manufactures thereof,201004,2010,4,2010-04-01,Export,123344158.0,24867217.333333332,16633462.600785755,5.92,3.9601,SPIKE,,,2026-03-27 02:19:48.108106
8589935753,50,50,Silk,201004,2010,4,2010-04-01,Export,112238.0,14370.166666666666,11257.536472259037,8.69,6.8105,SPIKE,,,2026-03-27 02:19:48.108106
989,52,52,Cotton,201004,2010,4,2010-04-01,Export,2089788.0,1515727.5,280066.8080890376,2.05,0.3787,SPIKE,,,2026-03-27 02:19:48.108106
8589936305,67,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",201004,2010,4,2010-04-01,Import,4220656.0,6154713.5,611866.2833567627,-3.16,-0.3142,DROP,,,2026-03-27 02:19:48.108106
1155,72,72,Iron and steel,201004,2010,4,2010-04-01,Import,729092273.0,489387826.75,95769065.2950016,2.5,0.4898,SPIKE,,,2026-03-27 02:19:48.108106
1219,75,75,Nickel and articles thereof,201004,2010,4,2010-04-01,Import,46090734.0,18128926.75,4497665.202689202,6.22,1.5424,SPIKE,,,2026-03-27 02:19:48.108106
8589936502,75,75,Nickel and articles thereof,201004,2010,4,2010-04-01,Export,453529368.0,281746112.9166667,68421259.4950452,2.51,0.6097,SPIKE,,,2026-03-27 02:19:48.108106
8589936556,78,78,Lead and articles thereof,201004,2010,4,2010-04-01,Import,2015400.0,5238525.916666667,1027904.5848018329,-3.14,-0.6153,DROP,,,2026-03-27 02:19:48.108106
1565,92,92,Musical instruments; parts and accessories of such articles,201004,2010,4,2010-04-01,Export,8506727.0,6471735.833333333,976320.3332975053,2.08,0.3144,SPIKE,,,2026-03-27 02:19:48.108106
8589936955,93,93,Arms and ammunition; parts and accessories thereof,201004,2010,4,2010-04-01,Export,33501627.0,20473905.083333332,3575871.627668534,3.64,0.6363,SPIKE,,,2026-03-27 02:19:48.108106
8589937094,98,98,Reserved for National Use,201004,2010,4,2010-04-01,Import,34232499.0,23897967.166666668,5147946.599604719,2.01,0.4324,SPIKE,,,2026-03-27 02:19:48.108106
8589935209,26,26,"Ores, slag and ash",201005,2010,5,2010-05-01,Import,258682795.0,196931932.33333334,27896916.931063473,2.21,0.3136,SPIKE,,,2026-03-27 02:19:48.108106
8589935542,36,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,201005,2010,5,2010-05-01,Import,19832774.0,13773557.833333334,2277560.565795416,2.66,0.4399,SPIKE,,,2026-03-27 02:19:48.108106
8589935611,41,41,Raw hides and skins (other than furskins) and leather,201005,2010,5,2010-05-01,Export,29988278.0,18351245.666666668,3534878.6161160357,3.29,0.6341,SPIKE,,,2026-03-27 02:19:48.108106
8589935690,44,44,Wood and articles of wood; wood charcoal,201005,2010,5,2010-05-01,Export,861898689.0,641588690.4166666,75990258.75417218,2.9,0.3434,SPIKE,,,2026-03-27 02:19:48.108106
790,45,45,Cork and articles of cork,201005,2010,5,2010-05-01,Export,88220.0,33880.5,14649.48285466388,3.71,1.6039,SPIKE,,,2026-03-27 02:19:48.108106
8589935810,51,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",201005,2010,5,2010-05-01,Import,8726000.0,6380991.166666667,813284.021845084,2.88,0.3675,SPIKE,,,2026-03-27 02:19:48.108106
8589936429,72,72,Iron and steel,201005,2010,5,2010-05-01,Export,675871702.0,461711211.0,92481067.50466293,2.32,0.4638,SPIKE,,,2026-03-27 02:19:48.108106
1220,75,75,Nickel and articles thereof,201005,2010,5,2010-05-01,Import,43864954.0,20435949.166666668,9246307.976033183,2.53,1.1465,SPIKE,,,2026-03-27 02:19:48.108106
8589936503,75,75,Nickel and articles thereof,201005,2010,5,2010-05-01,Export,468080155.0,289256171.5,81831344.7474481,2.19,0.6182,SPIKE,,,2026-03-27 02:19:48.108106
8589936557,78,78,Lead and articles thereof,201005,2010,5,2010-05-01,Import,2090293.0,5036726.666666667,1377741.0165151,-2.14,-0.585,DROP,,,2026-03-27 02:19:48.108106
1527,89,89,"Ships, boats and floating structures",201005,2010,5,2010-05-01,Import,123247820.0,62409108.75,19417779.292412892,3.13,0.9748,SPIKE,,,2026-03-27 02:19:48.108106
291,10,10,Cereals,201006,2010,6,2010-06-01,Import,45590735.0,70064876.41666667,8997907.487493206,-2.72,-0.3493,DROP,,,2026-03-27 02:19:48.108106
8589935782,50,50,Silk,201006,2010,6,2010-06-01,Import,1539925.0,1145494.8333333333,193272.71169131753,2.04,0.3443,SPIKE,,,2026-03-27 02:19:48.108106
8589936407,71,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",201006,2010,6,2010-06-01,Import,1152385006.0,865827284.4166666,124357781.82555555,2.3,0.331,SPIKE,,,2026-03-27 02:19:48.108106
1446,86,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",201006,2010,6,2010-06-01,Import,109531013.0,72580900.33333333,14352957.249323057,2.57,0.5091,SPIKE,,,2026-03-27 02:19:48.108106
1620,95,95,"Toys, games and sports requisites; parts and accessories thereof",201006,2010,6,2010-06-01,Export,78620872.0,54713163.916666664,11138925.07487927,2.15,0.437,SPIKE,,,2026-03-27 02:19:48.108106
8589934987,15,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",201007,2010,7,2010-07-01,Export,235575371.0,167930819.41666666,27540173.859484617,2.46,0.4028,SPIKE,,,2026-03-27 02:19:48.108106
8589935210,26,26,"Ores, slag and ash",201007,2010,7,2010-07-01,Import,336258963.0,213852276.58333334,27807184.155306313,4.4,0.5724,SPIKE,,,2026-03-27 02:19:48.108106
8589935341,30,30,Pharmaceutical products,201007,2010,7,2010-07-01,Export,286349154.0,535310038.4166667,87685833.21576911,-2.84,-0.4651,DROP,,,2026-03-27 02:19:48.108106
8589935651,42,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",201007,2010,7,2010-07-01,Import,131334018.0,96853734.33333333,11564665.045712166,2.98,0.356,SPIKE,,,2026-03-27 02:19:48.108106
8589935710,47,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,201007,2010,7,2010-07-01,Export,668474441.0,508350420.5833333,68770974.9109554,2.33,0.315,SPIKE,,,2026-03-27 02:19:48.108106
990,52,52,Cotton,201007,2010,7,2010-07-01,Export,2388113.0,1542716.6666666667,334472.7011823871,2.53,0.548,SPIKE,,,2026-03-27 02:19:48.108106
8589936043,61,61,Apparel and clothing accessories; knitted or crocheted,201007,2010,7,2010-07-01,Import,445001710.0,305225164.25,64556577.94188232,2.17,0.4579,SPIKE,,,2026-03-27 02:19:48.108106
8589936199,65,65,Headgear and parts thereof,201007,2010,7,2010-07-01,Import,29679081.0,21137821.0,4024000.11642522,2.12,0.4041,SPIKE,,,2026-03-27 02:19:48.108106
